Income,Response,Age,relationship,Education_Level,members_home,AcceptedCmp,num_purchases,expenses
37697.0,0,48,single,Graduate,1,0,7,61
37401.0,0,51,in_relationship,Postgraduate,2,0,7,41
3502.0,0,51,single,Graduate,1,0,0,4
58597.0,0,48,in_relationship,Graduate,3,0,32,674
82032.0,0,76,single,Postgraduate,0,0,17,903
28087.0,0,66,in_relationship,Graduate,3,0,9,78
74004.0,1,37,single,Postgraduate,0,1,15,1392
19740.0,0,64,in_relationship,Graduate,2,0,7,21
57036.0,0,49,in_relationship,Undergraduate,2,1,26,1433
53083.0,0,66,in_relationship,Undergraduate,3,0,17,255
69283.0,0,49,in_relationship,Postgraduate,2,0,27,870
46098.0,1,49,single,Postgraduate,2,0,11,84
23331.0,0,36,in_relationship,Undergraduate,2,0,8,48
23331.0,0,36,single,Undergraduate,1,0,17,225
9255.0,0,35,single,Graduate,1,0,5,16
67786.0,1,65,single,Postgraduate,0,0,16,954
71969.0,0,53,in_relationship,Postgraduate,2,0,19,1076
59235.0,0,57,single,Postgraduate,1,0,28,957
31928.0,0,35,in_relationship,Graduate,2,0,9,61
74881.0,0,63,in_relationship,Postgraduate,3,0,27,847
65819.0,0,46,in_relationship,Graduate,1,0,20,1006
51411.0,0,71,single,Postgraduate,3,0,4,17
51983.0,0,60,single,Graduate,1,0,24,746
42386.0,0,38,in_relationship,Postgraduate,2,0,7,85
30390.0,0,37,in_relationship,Undergraduate,1,0,6,34
30983.0,1,61,single,Graduate,0,0,8,105
66033.0,0,67,single,Graduate,1,0,20,507
37284.0,0,49,in_relationship,Undergraduate,3,0,4,14
57530.0,0,73,single,Postgraduate,1,0,7,78
76800.0,0,59,in_relationship,Undergraduate,1,0,16,454
63943.0,0,68,in_relationship,Graduate,2,0,17,975
76081.0,0,62,in_relationship,Graduate,1,1,14,737
67445.0,0,50,in_relationship,Graduate,2,0,32,1054
37054.0,0,57,in_relationship,Postgraduate,3,0,6,19
47175.0,1,62,in_relationship,Postgraduate,3,1,17,213
31859.0,0,48,single,Graduate,1,0,4,7
27215.0,0,63,single,Graduate,3,0,11,57
70179.0,0,48,single,Postgraduate,1,0,26,788
39922.0,0,41,in_relationship,Graduate,2,0,9,100
49681.0,0,48,in_relationship,Postgraduate,3,0,21,437
24645.0,0,36,in_relationship,Graduate,2,0,4,12
79865.0,0,70,single,Graduate,1,0,21,448
44322.0,0,39,in_relationship,Graduate,2,0,8,86
47958.0,0,72,single,Graduate,1,0,16,367
63972.0,0,60,single,Postgraduate,1,0,23,1245
75315.0,0,70,in_relationship,Graduate,2,0,23,645
55517.0,1,74,in_relationship,Postgraduate,3,0,23,591
75283.0,0,67,in_relationship,Postgraduate,4,0,25,922
82800.0,1,78,single,Postgraduate,0,1,26,1143
38998.0,0,70,in_relationship,Graduate,3,0,8,49
90638.0,1,33,single,Postgraduate,0,0,18,2191
27161.0,0,38,in_relationship,Postgraduate,2,0,5,34
42014.0,1,47,in_relationship,Graduate,2,0,20,367
38201.0,0,64,in_relationship,Postgraduate,2,0,15,256
45203.0,1,42,in_relationship,Graduate,3,0,8,105
81574.0,0,77,in_relationship,Postgraduate,1,0,18,1717
34935.0,0,32,in_relationship,Graduate,1,0,8,104
60482.0,0,48,single,Postgraduate,1,0,17,432
34633.0,0,68,in_relationship,Graduate,4,0,4,14
78093.0,0,77,in_relationship,Postgraduate,1,0,17,1039
82460.0,0,74,single,Graduate,0,0,15,875
45903.0,0,58,in_relationship,Postgraduate,2,0,8,51
81361.0,1,37,single,Graduate,0,0,27,610
35860.0,1,51,single,Postgraduate,2,1,6,23
40442.0,1,72,in_relationship,Postgraduate,3,0,12,109
61482.0,0,59,in_relationship,Graduate,1,0,12,174
34968.0,0,44,in_relationship,Graduate,2,0,17,209
75794.0,0,37,in_relationship,Graduate,1,1,25,1539
31497.0,0,62,in_relationship,Postgraduate,2,0,10,137
74268.0,0,69,in_relationship,Graduate,1,0,13,580
13724.0,0,36,in_relationship,Undergraduate,2,1,5,14
45143.0,0,59,in_relationship,Postgraduate,2,0,15,281
52569.0,0,57,single,Postgraduate,1,0,7,88
48432.0,1,51,single,Postgraduate,1,0,19,375
17144.0,0,64,in_relationship,Postgraduate,3,0,12,39
36108.0,0,40,single,Graduate,1,1,15,278
76445.0,0,53,in_relationship,Graduate,2,0,21,1155
36663.0,0,49,in_relationship,Postgraduate,2,0,6,24
53843.0,0,59,in_relationship,Postgraduate,2,0,20,466
90226.0,0,68,in_relationship,Postgraduate,1,1,24,1840
70638.0,0,69,single,Postgraduate,0,0,20,1243
44512.0,0,64,in_relationship,Graduate,3,0,6,30
27116.0,0,63,in_relationship,Graduate,3,0,7,34
54072.0,0,61,in_relationship,Postgraduate,3,0,5,39
71855.0,0,47,in_relationship,Graduate,2,0,25,1001
51250.0,0,34,single,Undergraduate,1,1,24,604
60432.0,0,51,in_relationship,Postgraduate,2,0,19,383
65526.0,0,60,in_relationship,Postgraduate,2,0,17,485
68655.0,0,36,single,Graduate,0,0,21,1307
12393.0,0,46,in_relationship,Undergraduate,1,0,6,26
64509.0,1,34,single,Graduate,0,1,19,1596
33955.0,0,49,single,Graduate,1,0,15,230
31353.0,1,47,in_relationship,Graduate,3,0,6,20
55434.0,0,40,in_relationship,Graduate,2,0,24,568
28359.0,0,41,in_relationship,Graduate,2,0,4,11
57100.0,0,37,single,Graduate,1,0,14,268
69139.0,0,59,in_relationship,Graduate,2,0,11,173
52973.0,0,68,in_relationship,Postgraduate,2,0,31,932
51717.0,0,59,in_relationship,Postgraduate,2,0,8,116
18793.0,0,53,in_relationship,Graduate,2,0,9,40
66664.0,0,42,in_relationship,Undergraduate,1,0,19,941
50664.0,0,65,single,Graduate,2,0,24,425
54414.0,0,61,in_relationship,Graduate,3,0,13,143
54549.0,0,72,in_relationship,Postgraduate,2,0,12,224
47111.0,0,53,single,Postgraduate,1,0,21,819
41003.0,0,61,single,Postgraduate,0,0,17,398
19444.0,1,42,in_relationship,Graduate,2,0,10,39
36301.0,0,48,in_relationship,Undergraduate,2,0,7,58
73059.0,0,77,in_relationship,Postgraduate,2,0,26,942
42731.0,0,55,in_relationship,Postgraduate,2,0,13,212
52854.0,0,65,in_relationship,Postgraduate,3,0,9,115
22775.0,0,46,in_relationship,Graduate,2,0,4,14
46681.0,0,76,in_relationship,Postgraduate,3,0,16,353
59821.0,0,69,in_relationship,Postgraduate,2,0,26,699
50002.0,0,70,single,Graduate,1,0,19,519
69755.0,0,79,in_relationship,Graduate,1,0,22,667
44078.0,0,55,in_relationship,Graduate,3,0,7,35
30560.0,0,48,in_relationship,Postgraduate,2,0,5,15
35924.0,0,55,in_relationship,Postgraduate,3,0,5,22
64140.0,1,60,single,Postgraduate,2,2,18,1520
56386.0,0,43,in_relationship,Graduate,3,0,25,492
24594.0,0,45,in_relationship,Undergraduate,2,0,5,10
75774.0,0,43,in_relationship,Undergraduate,2,0,21,495
39228.0,0,64,single,Postgraduate,0,0,4,14
58494.0,0,50,in_relationship,Postgraduate,2,0,16,373
58684.0,0,43,single,Graduate,0,0,21,693
57136.0,1,57,single,Graduate,0,0,20,1006
56551.0,0,74,single,Postgraduate,2,0,10,103
22448.0,0,42,in_relationship,Graduate,2,0,9,12
82014.0,1,63,single,Graduate,0,0,22,1282
34213.0,1,61,single,Graduate,2,0,9,82
157146.0,0,47,in_relationship,Graduate,1,0,28,1726
25358.0,0,77,single,Postgraduate,1,0,6,24
35544.0,0,46,single,Postgraduate,1,0,6,58
36634.0,0,70,in_relationship,Postgraduate,2,0,15,298
62670.0,0,70,in_relationship,Postgraduate,2,0,22,661
50334.0,0,52,in_relationship,Undergraduate,2,0,23,460
72066.0,1,43,single,Graduate,0,1,17,1573
50729.0,0,66,single,Postgraduate,2,0,24,395
34916.0,0,56,in_relationship,Graduate,3,0,13,156
64892.0,0,48,single,Graduate,1,0,24,781
43602.0,0,58,single,Graduate,2,0,9,36
33996.0,0,35,single,Postgraduate,0,0,6,57
41473.0,0,39,single,Undergraduate,1,0,6,49
63246.0,0,57,in_relationship,Postgraduate,3,0,22,714
36732.0,0,65,in_relationship,Postgraduate,3,0,9,29
69084.0,0,54,in_relationship,Postgraduate,2,0,25,1487
77766.0,1,57,in_relationship,Postgraduate,2,1,34,1328
37929.0,1,39,single,Postgraduate,0,1,13,250
86610.0,0,73,in_relationship,Graduate,1,0,18,1321
80141.0,1,38,in_relationship,Postgraduate,1,0,22,1959
72635.0,0,69,in_relationship,Undergraduate,1,1,21,735
69016.0,0,54,in_relationship,Graduate,2,0,34,1142
20193.0,0,33,in_relationship,Undergraduate,1,0,7,38
27573.0,0,49,in_relationship,Graduate,2,0,14,175
15862.0,0,45,single,Undergraduate,1,0,5,6
49544.0,0,48,in_relationship,Postgraduate,2,0,16,381
33228.0,0,44,in_relationship,Graduate,2,0,6,55
70440.0,0,46,in_relationship,Graduate,1,1,23,1306
38232.0,0,53,in_relationship,Graduate,3,0,11,76
22554.0,0,69,in_relationship,Postgraduate,3,0,10,37
23536.0,0,41,in_relationship,Postgraduate,2,0,4,9
49413.0,0,72,in_relationship,Graduate,2,0,13,253
42231.0,0,55,in_relationship,Graduate,3,0,5,32
78789.0,1,44,single,Postgraduate,0,0,16,1567
56534.0,1,56,in_relationship,Graduate,2,1,25,759
58350.0,0,53,single,Graduate,1,0,27,725
81217.0,0,35,single,Graduate,0,0,22,887
49090.0,0,73,single,Graduate,1,0,21,581
61787.0,0,37,single,Postgraduate,0,0,19,1108
18169.0,0,39,in_relationship,Postgraduate,2,0,4,14
24336.0,0,43,single,Undergraduate,1,0,4,9
18222.0,0,34,in_relationship,Graduate,1,0,6,35
62335.0,0,72,single,Graduate,1,0,21,591
42033.0,0,53,in_relationship,Undergraduate,3,0,4,16
86580.0,0,41,in_relationship,Postgraduate,1,0,11,680
41437.0,0,67,single,Postgraduate,2,0,5,31
73705.0,0,73,single,Postgraduate,2,0,25,1223
61064.0,0,48,in_relationship,Graduate,2,0,28,855
38452.0,0,69,in_relationship,Postgraduate,3,0,9,70
18358.0,0,35,single,Graduate,1,0,10,33
55012.0,0,51,in_relationship,Postgraduate,2,0,25,647
9722.0,1,51,in_relationship,Undergraduate,2,0,11,39
38175.0,0,40,in_relationship,Postgraduate,2,0,11,145
58656.0,0,68,in_relationship,Postgraduate,2,0,32,1168
52117.0,0,59,in_relationship,Graduate,2,0,13,229
64813.0,0,46,in_relationship,Graduate,2,0,20,417
54222.0,0,51,in_relationship,Postgraduate,2,0,12,242
83512.0,1,38,in_relationship,Graduate,1,3,22,1956
77520.0,1,65,in_relationship,Postgraduate,2,2,23,1380
41154.0,0,46,in_relationship,Graduate,2,0,6,57
80398.0,0,58,in_relationship,Graduate,1,0,26,1329
18746.0,0,32,single,Undergraduate,1,0,8,23
35196.0,0,40,in_relationship,Graduate,2,0,18,228
60230.0,0,68,single,Graduate,1,0,17,907
22108.0,0,47,in_relationship,Graduate,3,0,7,17
44392.0,0,50,in_relationship,Graduate,3,0,14,163
55424.0,1,48,in_relationship,Postgraduate,2,1,25,707
17688.0,0,45,in_relationship,Graduate,2,0,4,5
92491.0,1,41,in_relationship,Postgraduate,1,1,25,1958
90273.0,1,33,single,Graduate,0,1,19,1686
82571.0,0,62,single,Postgraduate,0,0,24,1450
38513.0,1,42,single,Postgraduate,1,0,17,290
16653.0,1,45,single,Postgraduate,1,0,9,43
42586.0,1,69,in_relationship,Graduate,3,0,16,252
23529.0,0,59,single,Undergraduate,1,0,5,29
74881.0,0,63,in_relationship,Postgraduate,3,0,27,847
71107.0,0,73,in_relationship,Graduate,2,0,28,760
46910.0,0,60,in_relationship,Postgraduate,3,0,7,62
18690.0,0,65,in_relationship,Graduate,1,0,5,14
37244.0,0,69,single,Graduate,2,1,5,30
82427.0,0,58,in_relationship,Graduate,1,0,21,1138
75342.0,0,66,single,Undergraduate,1,0,18,398
70044.0,0,70,single,Graduate,1,0,26,1323
79146.0,0,57,single,Graduate,2,0,19,484
77437.0,0,61,in_relationship,Graduate,1,0,23,1023
54984.0,0,65,in_relationship,Graduate,2,1,17,317
42403.0,0,53,in_relationship,Postgraduate,2,0,5,34
55761.0,0,60,in_relationship,Graduate,2,0,10,149
37292.0,0,41,in_relationship,Graduate,2,0,19,361
45576.0,1,79,single,Postgraduate,0,0,8,104
70321.0,1,77,in_relationship,Graduate,1,0,25,1077
58086.0,0,55,single,Postgraduate,1,0,23,777
81795.0,0,72,in_relationship,Graduate,1,0,23,1149
28389.0,0,77,in_relationship,Undergraduate,1,0,4,9
66835.0,0,78,in_relationship,Postgraduate,1,0,24,841
69901.0,0,55,single,Graduate,1,0,23,539
80360.0,0,75,in_relationship,Postgraduate,1,1,15,2033
63342.0,1,63,in_relationship,Postgraduate,2,0,19,1057
44989.0,0,50,in_relationship,Graduate,2,0,16,204
31859.0,0,44,single,Undergraduate,1,0,5,14
51569.0,1,75,single,Postgraduate,1,0,19,427
30372.0,0,53,single,Graduate,2,0,8,27
16014.0,0,45,single,Undergraduate,2,0,10,16
41120.0,0,56,in_relationship,Graduate,3,0,9,49
39763.0,1,53,single,Postgraduate,1,0,10,141
38725.0,0,69,in_relationship,Postgraduate,3,0,7,37
77981.0,0,52,in_relationship,Graduate,2,0,21,462
62905.0,0,60,in_relationship,Undergraduate,2,0,20,337
13533.0,0,45,single,Undergraduate,1,0,7,23
59481.0,0,49,in_relationship,Graduate,2,0,16,266
72117.0,0,47,in_relationship,Graduate,2,0,26,898
21955.0,0,38,in_relationship,Undergraduate,2,0,8,13
67131.0,0,68,in_relationship,Graduate,2,0,26,786
36802.0,0,44,single,Postgraduate,1,0,5,19
71853.0,0,42,in_relationship,Graduate,1,0,17,879
28249.0,0,63,in_relationship,Undergraduate,1,0,6,17
47808.0,0,49,in_relationship,Postgraduate,2,1,10,150
25509.0,1,50,single,Postgraduate,1,0,9,73
51012.0,0,78,in_relationship,Postgraduate,1,0,10,174
70596.0,0,39,single,Graduate,0,0,21,925
85431.0,0,72,in_relationship,Postgraduate,1,0,17,891
42664.0,0,57,in_relationship,Graduate,2,0,5,24
42586.0,1,69,in_relationship,Graduate,3,0,16,252
29760.0,0,39,single,Graduate,1,0,12,136
28973.0,0,47,in_relationship,Postgraduate,1,0,13,252
39435.0,0,51,in_relationship,Postgraduate,2,0,7,89
65370.0,0,40,in_relationship,Undergraduate,1,0,19,205
20194.0,0,45,single,Undergraduate,1,0,7,11
42473.0,0,48,single,Postgraduate,2,0,10,115
64590.0,0,56,in_relationship,Graduate,1,0,24,1226
71232.0,0,65,in_relationship,Graduate,2,0,25,840
34600.0,1,53,in_relationship,Graduate,3,0,17,292
46904.0,0,57,single,Graduate,2,0,14,213
49094.0,0,51,in_relationship,Graduate,2,0,20,414
36075.0,0,41,in_relationship,Graduate,2,0,7,76
60839.0,0,45,in_relationship,Undergraduate,3,0,29,749
77298.0,0,45,in_relationship,Graduate,2,0,24,832
34026.0,0,74,in_relationship,Graduate,3,0,9,39
48918.0,0,61,single,Postgraduate,2,0,7,61
82122.0,0,62,in_relationship,Undergraduate,1,0,26,1106
37697.0,0,48,single,Graduate,1,0,7,61
34074.0,0,72,in_relationship,Graduate,3,1,14,177
28520.0,0,64,in_relationship,Postgraduate,3,0,5,21
62535.0,0,69,single,Graduate,1,0,14,301
36273.0,0,47,single,Postgraduate,1,0,8,62
63404.0,0,60,in_relationship,Graduate,3,1,15,830
75774.0,0,43,in_relationship,Undergraduate,2,0,21,495
78416.0,0,48,in_relationship,Graduate,2,0,26,770
75702.0,0,50,in_relationship,Graduate,2,0,29,1702
59385.0,0,73,in_relationship,Postgraduate,3,0,10,145
37070.0,1,58,single,Graduate,2,0,23,375
44689.0,0,73,in_relationship,Graduate,3,1,6,23
53977.0,0,66,in_relationship,Graduate,2,0,27,801
7144.0,0,58,single,Postgraduate,2,0,25,118
18701.0,0,60,single,Graduate,2,0,10,18
90369.0,1,68,in_relationship,Graduate,1,0,17,1324
63159.0,0,50,single,Postgraduate,0,1,17,1585
37758.0,0,58,in_relationship,Graduate,3,0,6,39
46757.0,0,61,single,Postgraduate,1,0,21,970
79734.0,0,55,in_relationship,Postgraduate,1,1,14,812
63207.0,0,32,in_relationship,Graduate,1,1,12,1172
72071.0,0,70,single,Graduate,1,0,20,900
21840.0,0,41,in_relationship,Postgraduate,2,0,5,26
58582.0,0,42,in_relationship,Undergraduate,2,0,22,543
72282.0,1,73,single,Graduate,0,0,22,949
50387.0,0,68,in_relationship,Graduate,3,0,19,465
32583.0,0,63,in_relationship,Postgraduate,3,0,4,8
62568.0,0,62,in_relationship,Graduate,2,1,16,777
44635.0,0,53,single,Postgraduate,2,0,7,65
33316.0,0,53,single,Postgraduate,2,0,10,111
63967.0,0,56,in_relationship,Graduate,2,0,23,612
52513.0,0,46,in_relationship,Undergraduate,1,0,25,625
25293.0,0,55,in_relationship,Graduate,2,0,5,26
54111.0,0,59,single,Postgraduate,1,0,15,327
78394.0,1,38,in_relationship,Graduate,1,0,16,1022
80739.0,0,66,in_relationship,Postgraduate,1,0,24,1502
22669.0,1,49,in_relationship,Postgraduate,2,0,10,66
29236.0,0,37,single,Graduate,1,0,9,65
44911.0,0,65,in_relationship,Graduate,2,0,12,181
54693.0,0,62,in_relationship,Postgraduate,2,0,31,845
48186.0,0,50,in_relationship,Graduate,2,0,12,166
54809.0,1,47,in_relationship,Graduate,3,0,12,126
41580.0,0,46,in_relationship,Graduate,3,0,9,85
80336.0,0,54,in_relationship,Postgraduate,1,0,25,684
47743.0,0,67,in_relationship,Graduate,2,0,14,243
62972.0,0,69,in_relationship,Undergraduate,2,0,16,375
57333.0,1,70,single,Postgraduate,1,0,33,1352
32313.0,0,42,in_relationship,Postgraduate,2,0,11,146
84953.0,1,71,single,Postgraduate,0,1,18,817
27071.0,0,56,single,Postgraduate,1,0,7,30
68148.0,0,67,in_relationship,Postgraduate,1,0,15,863
65735.0,0,59,in_relationship,Postgraduate,3,0,19,365
86836.0,1,49,in_relationship,Postgraduate,1,2,23,473
4023.0,0,61,in_relationship,Postgraduate,3,0,15,6
30093.0,0,34,in_relationship,Graduate,1,0,6,36
57705.0,0,58,in_relationship,Postgraduate,2,0,18,436
25008.0,0,36,single,Graduate,1,0,6,18
83257.0,1,29,single,Undergraduate,0,1,28,1153
22280.0,0,49,in_relationship,Graduate,2,0,4,7
72159.0,0,46,in_relationship,Postgraduate,1,0,21,1274
64260.0,1,63,in_relationship,Graduate,1,0,14,1524
82733.0,1,40,single,Postgraduate,0,0,20,1182
74290.0,0,53,single,Postgraduate,1,1,32,1193
58217.0,0,73,single,Postgraduate,3,0,7,82
21024.0,0,48,in_relationship,Postgraduate,1,0,7,58
70116.0,0,52,in_relationship,Postgraduate,1,0,23,1354
54006.0,0,39,in_relationship,Graduate,2,0,18,454
69063.0,0,58,in_relationship,Postgraduate,2,0,14,825
11448.0,0,49,single,Undergraduate,0,0,4,0
61825.0,0,45,single,Graduate,1,0,15,312
70886.0,0,53,in_relationship,Graduate,2,0,14,716
69109.0,1,42,in_relationship,Graduate,1,0,20,1307
60208.0,1,51,single,Graduate,2,0,29,582
32889.0,0,56,in_relationship,Postgraduate,3,0,9,41
34738.0,0,40,single,Graduate,1,0,5,15
30538.0,0,53,in_relationship,Postgraduate,2,0,17,336
82326.0,1,47,in_relationship,Undergraduate,1,1,22,1834
26642.0,0,57,single,Postgraduate,1,0,7,30
69932.0,0,60,single,Graduate,1,0,26,737
44503.0,0,52,single,Graduate,2,0,7,40
60200.0,0,76,single,Postgraduate,1,0,25,653
49638.0,0,72,single,Graduate,1,0,5,31
23830.0,0,37,single,Undergraduate,0,0,5,15
33051.0,1,65,single,Postgraduate,0,0,21,414
72905.0,0,66,in_relationship,Graduate,1,1,20,966
69702.0,0,73,in_relationship,Postgraduate,2,0,26,913
70300.0,0,49,single,Graduate,1,0,26,1444
70643.0,1,40,in_relationship,Postgraduate,1,0,18,1629
30396.0,1,55,in_relationship,Postgraduate,2,1,6,21
50616.0,0,56,single,Postgraduate,1,0,10,144
62772.0,0,55,single,Postgraduate,1,0,23,787
30298.0,0,39,single,Postgraduate,0,0,6,21
52413.0,0,40,single,Graduate,1,0,17,326
44155.0,0,67,in_relationship,Postgraduate,3,0,5,32
86979.0,1,53,single,Postgraduate,0,1,16,1519
76532.0,0,49,in_relationship,Graduate,3,0,25,562
42081.0,0,42,in_relationship,Graduate,2,1,15,295
67546.0,0,36,in_relationship,Postgraduate,1,0,20,1766
88420.0,0,35,in_relationship,Postgraduate,1,2,20,1722
31158.0,0,39,in_relationship,Graduate,2,0,7,47
61671.0,0,56,single,Graduate,1,1,28,704
69719.0,0,50,single,Graduate,0,0,11,567
49160.0,0,75,single,Graduate,1,0,12,186
24882.0,0,46,in_relationship,Undergraduate,2,1,5,15
90933.0,0,70,single,Postgraduate,0,0,15,1481
113734.0,0,79,single,Postgraduate,0,0,27,11
59292.0,0,74,in_relationship,Postgraduate,2,0,18,460
45759.0,0,60,in_relationship,Postgraduate,3,0,7,61
22148.0,0,41,single,Graduate,0,0,5,34
73395.0,0,37,in_relationship,Postgraduate,1,0,15,359
29819.0,0,53,single,Graduate,1,0,9,34
45688.0,0,56,in_relationship,Graduate,2,0,14,297
62820.0,0,70,in_relationship,Graduate,1,0,14,724
60491.0,0,53,in_relationship,Postgraduate,2,0,28,921
33235.0,0,38,in_relationship,Graduate,2,0,7,61
35701.0,0,65,in_relationship,Graduate,1,0,5,31
31535.0,0,44,in_relationship,Postgraduate,2,1,5,32
92556.0,0,64,in_relationship,Undergraduate,1,0,21,1028
67384.0,0,54,single,Graduate,1,0,22,1172
80573.0,0,53,in_relationship,Postgraduate,1,0,24,1397
77870.0,1,57,in_relationship,Graduate,2,1,18,1567
52278.0,0,61,single,Postgraduate,1,0,31,1024
57107.0,1,56,single,Graduate,1,1,23,279
18929.0,0,34,in_relationship,Graduate,1,0,6,40
36038.0,0,43,single,Postgraduate,1,0,8,38
20180.0,0,48,single,Graduate,0,0,8,84
34230.0,0,59,in_relationship,Postgraduate,3,0,4,19
31878.0,0,47,single,Undergraduate,1,0,6,32
70932.0,0,52,in_relationship,Undergraduate,2,0,22,493
91249.0,1,68,single,Graduate,0,2,22,1470
77598.0,0,81,single,Postgraduate,0,0,26,1507
80982.0,0,65,single,Graduate,2,0,30,1043
22701.0,0,47,in_relationship,Postgraduate,2,0,5,15
55212.0,0,55,in_relationship,Postgraduate,2,1,20,1148
70617.0,0,54,in_relationship,Graduate,1,0,14,1167
64849.0,1,67,single,Graduate,0,0,19,1050
62694.0,0,59,in_relationship,Postgraduate,3,0,24,542
61917.0,0,50,in_relationship,Postgraduate,3,0,7,86
67472.0,0,77,in_relationship,Postgraduate,2,0,15,320
21059.0,0,42,in_relationship,Postgraduate,2,0,9,30
29543.0,0,56,in_relationship,Postgraduate,3,0,8,38
75903.0,0,73,in_relationship,Graduate,2,0,23,633
34984.0,0,49,in_relationship,Undergraduate,3,0,6,27
54998.0,1,68,single,Postgraduate,1,0,20,378
54356.0,1,75,single,Postgraduate,1,0,24,755
34242.0,0,65,in_relationship,Postgraduate,2,0,4,14
25410.0,0,51,in_relationship,Graduate,2,0,6,8
73356.0,1,40,in_relationship,Postgraduate,1,2,22,1386
28320.0,0,74,in_relationship,Graduate,2,0,5,34
23763.0,0,47,single,Graduate,1,0,5,28
72570.0,0,40,in_relationship,Graduate,1,0,23,573
34529.0,0,48,in_relationship,Postgraduate,2,0,9,112
70792.0,0,73,single,Graduate,0,0,19,1043
63211.0,1,42,in_relationship,Graduate,1,0,20,797
83891.0,0,50,in_relationship,Postgraduate,2,0,22,605
36065.0,0,56,single,Graduate,2,0,9,59
39898.0,0,70,in_relationship,Graduate,2,0,9,103
51141.0,0,84,single,Postgraduate,0,0,9,151
56939.0,0,48,in_relationship,Graduate,2,0,18,393
80872.0,0,73,single,Graduate,0,0,19,1122
72335.0,1,48,in_relationship,Postgraduate,1,0,23,2043
61798.0,0,60,single,Postgraduate,0,0,16,431
76842.0,0,74,single,Postgraduate,0,0,17,960
29478.0,0,48,in_relationship,Graduate,2,0,5,15
46998.0,0,68,single,Graduate,1,1,18,299
96843.0,1,34,single,Graduate,0,0,28,1470
56551.0,0,74,single,Postgraduate,2,0,10,103
70053.0,0,59,in_relationship,Postgraduate,2,0,26,663
71670.0,1,62,single,Postgraduate,0,1,15,1606
44359.0,0,46,in_relationship,Graduate,3,0,9,34
40887.0,1,72,single,Graduate,2,0,10,98
48877.0,0,58,single,Graduate,1,0,8,118
74485.0,0,77,in_relationship,Graduate,1,0,26,1463
64474.0,0,52,in_relationship,Graduate,2,0,22,588
77226.0,0,61,in_relationship,Graduate,2,0,28,913
72643.0,1,75,single,Graduate,0,1,21,1159
85738.0,0,46,in_relationship,Postgraduate,1,0,21,1315
55686.0,0,58,single,Graduate,1,1,16,872
39062.0,0,41,single,Graduate,1,1,5,32
34600.0,1,53,in_relationship,Graduate,3,0,17,292
40794.0,0,49,in_relationship,Graduate,2,0,16,357
54690.0,0,53,in_relationship,Undergraduate,3,0,12,164
4428.0,0,55,in_relationship,Graduate,2,0,25,32
32632.0,0,61,in_relationship,Undergraduate,1,0,18,351
38236.0,0,56,single,Postgraduate,2,0,11,76
36781.0,1,45,in_relationship,Graduate,2,0,6,47
31385.0,1,40,single,Postgraduate,1,1,4,17
24570.0,0,40,in_relationship,Graduate,2,0,11,124
25509.0,1,50,single,Postgraduate,1,0,9,73
94642.0,0,73,in_relationship,Graduate,1,1,21,1819
58646.0,0,62,in_relationship,Postgraduate,2,0,8,107
53201.0,0,49,single,Graduate,2,0,22,368
21994.0,0,67,in_relationship,Graduate,2,0,4,15
57113.0,0,46,in_relationship,Graduate,3,0,16,219
51373.0,0,33,in_relationship,Graduate,1,0,12,186
23477.0,0,38,in_relationship,Graduate,2,0,10,107
58116.0,0,68,in_relationship,Graduate,2,0,16,377
72968.0,1,61,single,Postgraduate,0,1,19,1721
39791.0,0,53,in_relationship,Postgraduate,2,0,10,127
91712.0,1,77,single,Postgraduate,0,0,27,2046
94472.0,0,66,single,Graduate,1,0,16,1467
13672.0,0,64,in_relationship,Graduate,3,0,6,17
96547.0,1,44,in_relationship,Undergraduate,1,2,21,594
79205.0,1,49,in_relationship,Graduate,1,1,16,644
56559.0,0,49,in_relationship,Postgraduate,2,0,18,381
32644.0,0,51,in_relationship,Postgraduate,2,1,18,383
67506.0,0,44,single,Undergraduate,1,0,12,195
24206.0,0,54,single,Graduate,1,0,5,17
28420.0,0,57,single,Postgraduate,1,0,4,11
22979.0,1,54,in_relationship,Graduate,2,0,10,52
33279.0,0,58,single,Graduate,0,0,4,16
46423.0,0,52,single,Postgraduate,2,0,9,84
30368.0,0,47,in_relationship,Graduate,2,0,7,48
63684.0,0,54,in_relationship,Graduate,2,0,23,1083
41638.0,0,60,single,Graduate,1,1,17,346
68805.0,0,65,single,Postgraduate,1,0,12,233
65814.0,0,58,in_relationship,Postgraduate,2,0,23,688
71964.0,0,66,single,Graduate,0,0,17,1570
39146.0,0,38,single,Graduate,1,0,11,128
96876.0,1,47,in_relationship,Graduate,1,1,24,1686
34445.0,0,43,in_relationship,Undergraduate,1,0,27,472
68281.0,1,66,single,Graduate,0,0,25,1524
37284.0,0,49,in_relationship,Undergraduate,3,0,4,14
36790.0,1,41,in_relationship,Graduate,1,0,6,20
27943.0,0,57,in_relationship,Graduate,3,0,8,29
22263.0,0,73,single,Graduate,2,0,6,19
30261.0,0,52,in_relationship,Graduate,4,0,4,13
28587.0,0,46,in_relationship,Graduate,2,0,9,43
43815.0,0,42,in_relationship,Postgraduate,2,0,6,53
48195.0,0,68,in_relationship,Graduate,3,0,17,201
77027.0,0,72,in_relationship,Postgraduate,2,0,19,1119
71322.0,0,59,in_relationship,Postgraduate,2,0,28,1022
